id,Failure_Prediction,Failure_Probability
136429,0,0.0063351545035410664
136430,0,0.0063351545035410664
136431,0,0.0063351545035410664
136432,0,0.0063351545035410664
136433,0,0.0063351545035410664
136434,0,0.0063351545035410664
136435,0,0.0063351545035410664
136436,0,0.0063351545035410664
136437,0,0.0063351545035410664
136438,0,0.0063351545035410664
136439,0,0.0063351545035410664
136440,0,0.0063351545035410664
136441,0,0.0063351545035410664
136442,0,0.0063351545035410664
136443,0,0.0063351545035410664
136444,0,0.0063351545035410664
136445,0,0.0063351545035410664
136446,1,0.7899412627371946
136447,0,0.0063351545035410664
136448,0,0.0063351545035410664
136449,0,0.0063351545035410664
136450,0,0.0063351545035410664
136451,0,0.0063351545035410664
136452,0,0.0063351545035410664
136453,0,0.0063351545035410664
136454,0,0.0063351545035410664
136455,0,0.0063351545035410664
136456,0,0.0063351545035410664
136457,0,0.0063351545035410664
136458,0,0.0063351545035410664
136459,0,0.0063351545035410664
136460,0,0.0063351545035410664
136461,0,0.0063351545035410664
136462,0,0.0063351545035410664
136463,0,0.0063351545035410664
136464,0,0.0063351545035410664
136465,0,0.0063351545035410664
136466,0,0.0063351545035410664
136467,0,0.0063351545035410664
136468,0,0.0063351545035410664
136469,0,0.0063351545035410664
136470,0,0.0063351545035410664
136471,0,0.0063351545035410664
136472,0,0.0063351545035410664
136473,0,0.0063351545035410664
136474,0,0.0063351545035410664
136475,0,0.0063351545035410664
136476,0,0.0063351545035410664
136477,0,0.0063351545035410664
136478,0,0.0063351545035410664
136479,0,0.0063351545035410664
136480,0,0.0063351545035410664
136481,0,0.0063351545035410664
136482,0,0.0063351545035410664
136483,0,0.0063351545035410664
136484,0,0.0063351545035410664
136485,0,0.0063351545035410664
136486,0,0.0063351545035410664
136487,0,0.0063351545035410664
136488,0,0.0063351545035410664
136489,0,0.0063351545035410664
136490,0,0.0063351545035410664
136491,0,0.0063351545035410664
136492,0,0.0063351545035410664
136493,0,0.0063351545035410664
136494,0,0.0063351545035410664
136495,0,0.0063351545035410664
136496,0,0.0063351545035410664
136497,0,0.0063351545035410664
136498,0,0.0063351545035410664
136499,0,0.0063351545035410664
136500,0,0.0063351545035410664
136501,0,0.0063351545035410664
136502,0,0.0063351545035410664
136503,0,0.0063351545035410664
136504,0,0.0063351545035410664
136505,0,0.0063351545035410664
136506,0,0.0063351545035410664
136507,0,0.0063351545035410664
136508,0,0.0063351545035410664
136509,0,0.0063351545035410664
136510,0,0.0063351545035410664
136511,0,0.0063351545035410664
136512,0,0.0063351545035410664
136513,0,0.0063351545035410664
136514,0,0.0063351545035410664
136515,0,0.0063351545035410664
136516,0,0.0063351545035410664
136517,0,0.0063351545035410664
136518,0,0.0063351545035410664
136519,0,0.0063351545035410664
136520,0,0.0063351545035410664
136521,0,0.0063351545035410664
136522,0,0.0063351545035410664
136523,0,0.0063351545035410664
136524,0,0.0063351545035410664
136525,0,0.0063351545035410664
136526,0,0.0063351545035410664
136527,0,0.0063351545035410664
136528,0,0.0063351545035410664
136529,0,0.0063351545035410664
136530,0,0.0063351545035410664
136531,0,0.0063351545035410664
136532,0,0.0063351545035410664
136533,0,0.0063351545035410664
136534,0,0.0063351545035410664
136535,0,0.0063351545035410664
136536,0,0.0063351545035410664
136537,0,0.0063351545035410664
136538,0,0.0063351545035410664
136539,0,0.0063351545035410664
136540,0,0.0063351545035410664
136541,0,0.0063351545035410664
136542,0,0.0063351545035410664
136543,0,0.0063351545035410664
136544,0,0.0063351545035410664
136545,0,0.0063351545035410664
136546,0,0.0063351545035410664
136547,0,0.0063351545035410664
136548,0,0.0063351545035410664
136549,0,0.0063351545035410664
136550,0,0.0063351545035410664
136551,0,0.0063351545035410664
136552,0,0.0063351545035410664
136553,0,0.0063351545035410664
136554,0,0.0063351545035410664
136555,0,0.0063351545035410664
136556,0,0.0063351545035410664
136557,0,0.0063351545035410664
136558,0,0.0063351545035410664
136559,0,0.0063351545035410664
136560,0,0.0063351545035410664
136561,0,0.0063351545035410664
136562,0,0.0063351545035410664
136563,0,0.0063351545035410664
136564,0,0.0063351545035410664
136565,0,0.0063351545035410664
136566,0,0.0063351545035410664
136567,0,0.0063351545035410664
136568,0,0.0063351545035410664
136569,0,0.0063351545035410664
136570,0,0.0063351545035410664
136571,0,0.0063351545035410664
136572,0,0.0063351545035410664
136573,0,0.0063351545035410664
136574,0,0.0063351545035410664
136575,0,0.0063351545035410664
136576,0,0.0063351545035410664
136577,0,0.0063351545035410664
136578,0,0.0063351545035410664
136579,0,0.0063351545035410664
136580,0,0.0063351545035410664
136581,0,0.0063351545035410664
136582,0,0.0063351545035410664
136583,0,0.0063351545035410664
136584,0,0.0063351545035410664
136585,0,0.0063351545035410664
136586,0,0.0063351545035410664
136587,0,0.0063351545035410664
136588,0,0.0063351545035410664
136589,0,0.0063351545035410664
136590,0,0.0063351545035410664
136591,0,0.0063351545035410664
136592,0,0.0063351545035410664
136593,0,0.0063351545035410664
136594,0,0.0063351545035410664
136595,0,0.0063351545035410664
136596,0,0.0063351545035410664
136597,0,0.0063351545035410664
136598,0,0.0063351545035410664
136599,0,0.0063351545035410664
136600,0,0.0063351545035410664
136601,0,0.0063351545035410664
136602,0,0.0063351545035410664
136603,0,0.0063351545035410664
136604,0,0.0063351545035410664
136605,0,0.0063351545035410664
136606,0,0.0063351545035410664
136607,0,0.0063351545035410664
136608,0,0.0063351545035410664
136609,0,0.0063351545035410664
136610,0,0.0063351545035410664
136611,0,0.0063351545035410664
136612,0,0.0063351545035410664
136613,0,0.0063351545035410664
136614,0,0.0063351545035410664
136615,0,0.0063351545035410664
136616,0,0.0063351545035410664
136617,0,0.0063351545035410664
136618,0,0.0063351545035410664
136619,0,0.0063351545035410664
136620,0,0.0063351545035410664
136621,0,0.0063351545035410664
136622,0,0.0063351545035410664
136623,0,0.0063351545035410664
136624,0,0.0063351545035410664
136625,0,0.0063351545035410664
136626,0,0.0063351545035410664
136627,0,0.0063351545035410664
136628,0,0.0063351545035410664
136629,0,0.0063351545035410664
136630,0,0.0063351545035410664
136631,0,0.0063351545035410664
136632,0,0.0063351545035410664
136633,0,0.0063351545035410664
136634,0,0.0063351545035410664
136635,0,0.0063351545035410664
136636,0,0.0063351545035410664
136637,0,0.0063351545035410664
136638,1,0.790434190798525
136639,0,0.0063351545035410664
136640,0,0.0063351545035410664
136641,0,0.0063351545035410664
136642,0,0.0063351545035410664
136643,0,0.0063351545035410664
136644,0,0.0063351545035410664
136645,0,0.0063351545035410664
136646,0,0.0063351545035410664
136647,0,0.0063351545035410664
136648,0,0.0063351545035410664
136649,0,0.0063351545035410664
136650,0,0.0063351545035410664
136651,0,0.0063351545035410664
136652,1,0.8275302890492229
136653,0,0.0063351545035410664
136654,0,0.0063351545035410664
136655,0,0.0063351545035410664
136656,0,0.0063351545035410664
136657,0,0.0063351545035410664
136658,0,0.0063351545035410664
136659,0,0.0063351545035410664
136660,0,0.0063351545035410664
136661,0,0.0063351545035410664
136662,0,0.0063351545035410664
136663,0,0.0063351545035410664
136664,0,0.0063351545035410664
136665,0,0.0063351545035410664
136666,0,0.0063351545035410664
136667,0,0.0063351545035410664
136668,0,0.0063351545035410664
136669,0,0.0063351545035410664
136670,0,0.0063351545035410664
136671,0,0.0063351545035410664
136672,0,0.0063351545035410664
136673,0,0.0063351545035410664
136674,0,0.0063351545035410664
136675,0,0.0063351545035410664
136676,0,0.0063351545035410664
136677,0,0.0063351545035410664
136678,0,0.0063351545035410664
136679,0,0.0063351545035410664
136680,0,0.0063351545035410664
136681,0,0.0063351545035410664
136682,0,0.0063351545035410664
136683,0,0.0063351545035410664
136684,0,0.0063351545035410664
136685,0,0.0063351545035410664
136686,0,0.0063351545035410664
136687,0,0.0063351545035410664
136688,0,0.0063351545035410664
136689,0,0.0063351545035410664
136690,0,0.0063351545035410664
136691,0,0.0063351545035410664
136692,0,0.0063351545035410664
136693,0,0.0063351545035410664
136694,0,0.0063351545035410664
136695,0,0.0063351545035410664
136696,0,0.0063351545035410664
136697,0,0.0063351545035410664
136698,0,0.0063351545035410664
136699,0,0.0063351545035410664
136700,0,0.0063351545035410664
136701,0,0.0063351545035410664
136702,0,0.0063351545035410664
136703,0,0.0063351545035410664
136704,0,0.0063351545035410664
136705,0,0.0063351545035410664
136706,0,0.0063351545035410664
136707,0,0.0063351545035410664
136708,0,0.0063351545035410664
136709,0,0.0063351545035410664
136710,0,0.0063351545035410664
136711,0,0.0063351545035410664
136712,0,0.0063351545035410664
136713,0,0.0063351545035410664
136714,0,0.0063351545035410664
136715,0,0.0063351545035410664
136716,0,0.0063351545035410664
136717,0,0.0063351545035410664
136718,0,0.0063351545035410664
136719,0,0.0063351545035410664
136720,0,0.0063351545035410664
136721,0,0.0063351545035410664
136722,0,0.0063351545035410664
136723,0,0.0063351545035410664
136724,0,0.0063351545035410664
136725,0,0.0063351545035410664
136726,0,0.0063351545035410664
136727,0,0.0063351545035410664
136728,0,0.0063351545035410664
136729,0,0.0063351545035410664
136730,0,0.0063351545035410664
136731,0,0.0063351545035410664
136732,0,0.0063351545035410664
136733,0,0.0063351545035410664
136734,0,0.0063351545035410664
136735,0,0.0063351545035410664
136736,0,0.0063351545035410664
136737,0,0.0063351545035410664
136738,0,0.0063351545035410664
136739,0,0.0063351545035410664
136740,0,0.0063351545035410664
136741,0,0.0063351545035410664
136742,0,0.0063351545035410664
136743,0,0.0063351545035410664
136744,0,0.0063351545035410664
136745,0,0.0063351545035410664
136746,0,0.0063351545035410664
136747,0,0.0063351545035410664
136748,0,0.0063351545035410664
136749,0,0.0063351545035410664
136750,0,0.0063351545035410664
136751,0,0.0063351545035410664
136752,0,0.0063351545035410664
136753,0,0.0063351545035410664
136754,0,0.0063351545035410664
136755,0,0.0063351545035410664
136756,0,0.0063351545035410664
136757,0,0.0063351545035410664
136758,0,0.0063351545035410664
136759,0,0.0063351545035410664
136760,0,0.0063351545035410664
136761,0,0.0063351545035410664
136762,0,0.0063351545035410664
136763,0,0.0063351545035410664
136764,0,0.0063351545035410664
136765,0,0.0063351545035410664
136766,0,0.0063351545035410664
136767,0,0.0063351545035410664
